target_node,root_cause_node,issue_type,severity,affected_column,paths,IssueNumber,DetailedPathDescription,timestamp,textual_representation,structured_textual_summary
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,petlistadoptions_AWS::ECS::Fargate,latency,0.094520757,latency_p90,"['petlistadoptions_client', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']",1_16,"The path of the issue is from petlistadoptions_client, through petlistadoptions_AWS::ECS::Fargate to PetSearch_AWS::ECS::Fargate, to AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement.",2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.09 was detected. Root Cause Node: petlistadoptions_AWS::ECS::Fargate, Target Node: AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement, Affected Metric: latency_p90. Path: ['petlistadoptions_client', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.09, with 'petlistadoptions_AWS::ECS::Fargate' identified as the root cause and 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement' as the target. The affected metric was 'latency_p90'. The path involved: ['petlistadoptions_client', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']."
AWS::StepFunctions::StateMachine,PetSite,latency,0.047682695,availability_Average,"['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda']",0_27,"The path of the issue is from PetSite, through AWS::StepFunctions::StateMachine, to lambda_step_priceGreaterThan55_AWS::Lambda.",2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.05 was detected. Root Cause Node: PetSite, Target Node: AWS::StepFunctions::StateMachine, Affected Metric: availability_Average. Path: ['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.05, with 'PetSite' identified as the root cause and 'AWS::StepFunctions::StateMachine' as the target. The affected metric was 'availability_Average'. The path involved: ['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceGreaterThan55_AWS::Lambda']."
SimpleNotificationService_AWS::SimpleNotificationService,PetSite,latency,0.10875513,availability_Average,"['PetSite', 'SimpleNotificationService_AWS::SimpleNotificationService']",0_19,The path of the issue is from PetSite to SimpleNotificationService_AWS::SimpleNotificationService.,2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.11 was detected. Root Cause Node: PetSite, Target Node: SimpleNotificationService_AWS::SimpleNotificationService, Affected Metric: availability_Average. Path: ['PetSite', 'SimpleNotificationService_AWS::SimpleNotificationService']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.11, with 'PetSite' identified as the root cause and 'SimpleNotificationService_AWS::SimpleNotificationService' as the target. The affected metric was 'availability_Average'. The path involved: ['PetSite', 'SimpleNotificationService_AWS::SimpleNotificationService']."
lambda_step_readDDB_AWS::Lambda::Function,lambda_step_readDDB,latency,0.061877853,availability_Average,"['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB']",1_39,The path of the issue is from lambda_step_readDDB_AWS::Lambda::Function to lambda_step_readDDB.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.06 was detected. Root Cause Node: lambda_step_readDDB, Target Node: lambda_step_readDDB_AWS::Lambda::Function, Affected Metric: availability_Average. Path: ['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.06, with 'lambda_step_readDDB' identified as the root cause and 'lambda_step_readDDB_AWS::Lambda::Function' as the target. The affected metric was 'availability_Average'. The path involved: ['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB']."
servi-petsi.us-west-2.elb.amazonaws.com_remote,PetSite,latency,0.10535873,latency_p50,"['PetSite', 'servi-petsi.us-west-2.elb.amazonaws.com_remote']",2_47,The path of the issue is from PetSite to servi-petsi.us-west-2.elb.amazonaws.com_remote.,2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.11 was detected. Root Cause Node: PetSite, Target Node: servi-petsi.us-west-2.elb.amazonaws.com_remote, Affected Metric: latency_p50. Path: ['PetSite', 'servi-petsi.us-west-2.elb.amazonaws.com_remote']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.11, with 'PetSite' identified as the root cause and 'servi-petsi.us-west-2.elb.amazonaws.com_remote' as the target. The affected metric was 'latency_p50'. The path involved: ['PetSite', 'servi-petsi.us-west-2.elb.amazonaws.com_remote']."
STS_AWS::STS,PetSite,latency,0.097222426,latency_p90,"['PetSite', 'STS_AWS::STS']",1_2,The path of the issue is from PetSite to STS_AWS::STS.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.10 was detected. Root Cause Node: PetSite, Target Node: STS_AWS::STS, Affected Metric: latency_p90. Path: ['PetSite', 'STS_AWS::STS']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.10, with 'PetSite' identified as the root cause and 'STS_AWS::STS' as the target. The affected metric was 'latency_p90'. The path involved: ['PetSite', 'STS_AWS::STS']."
PetSite,DynamoDB_AWS::DynamoDB,latency,0.075993088,latency_Average,"['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_readDDB_AWS::Lambda', 'lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']",2_36,"The path of the issue is from PetSite, through AWS::StepFunctions::StateMachine to lambda_step_readDDB_AWS::Lambda to lambda_step_readDDB_AWS::Lambda::Function to lambda_step_readDDB, to DynamoDB_AWS::DynamoDB.",2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.08 was detected. Root Cause Node: DynamoDB_AWS::DynamoDB, Target Node: PetSite, Affected Metric: latency_Average. Path: ['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_readDDB_AWS::Lambda', 'lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.08, with 'DynamoDB_AWS::DynamoDB' identified as the root cause and 'PetSite' as the target. The affected metric was 'latency_Average'. The path involved: ['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_readDDB_AWS::Lambda', 'lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']."
AWS::StepFunctions::StateMachine,lambda_step_priceLessThan55_AWS::Lambda,latency,0.115283203,availability_Average,"['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda']",0_48,"The path of the issue is from PetSite, through AWS::StepFunctions::StateMachine, to lambda_step_priceLessThan55_AWS::Lambda.",2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.12 was detected. Root Cause Node: lambda_step_priceLessThan55_AWS::Lambda, Target Node: AWS::StepFunctions::StateMachine, Affected Metric: availability_Average. Path: ['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.12, with 'lambda_step_priceLessThan55_AWS::Lambda' identified as the root cause and 'AWS::StepFunctions::StateMachine' as the target. The affected metric was 'availability_Average'. The path involved: ['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda']."
PetSite,www.amazon.com_remote,latency,0.040082266,latency_Average,"['PetSite', 'payforadoption_AWS::ECS::Container', 'www.amazon.com_remote']",2_22,"The path of the issue is from PetSite, through payforadoption_AWS::ECS::Container, to www.amazon.com_remote.",2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.04 was detected. Root Cause Node: www.amazon.com_remote, Target Node: PetSite, Affected Metric: latency_Average. Path: ['PetSite', 'payforadoption_AWS::ECS::Container', 'www.amazon.com_remote']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.04, with 'www.amazon.com_remote' identified as the root cause and 'PetSite' as the target. The affected metric was 'latency_Average'. The path involved: ['PetSite', 'payforadoption_AWS::ECS::Container', 'www.amazon.com_remote']."
petInfo_AWS::DynamoDB::Table,PetSearch_client,latency,0.115230519,latency_Average,"['PetSearch_client', 'PetSearch_AWS::ECS::Fargate', 'petInfo_AWS::DynamoDB::Table']",0_35,"The path of the issue is from PetSearch_client, through PetSearch_AWS::ECS::Fargate, to petInfo_AWS::DynamoDB::Table.",2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.12 was detected. Root Cause Node: PetSearch_client, Target Node: petInfo_AWS::DynamoDB::Table, Affected Metric: latency_Average. Path: ['PetSearch_client', 'PetSearch_AWS::ECS::Fargate', 'petInfo_AWS::DynamoDB::Table']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.12, with 'PetSearch_client' identified as the root cause and 'petInfo_AWS::DynamoDB::Table' as the target. The affected metric was 'latency_Average'. The path involved: ['PetSearch_client', 'PetSearch_AWS::ECS::Fargate', 'petInfo_AWS::DynamoDB::Table']."
lambda_step_readDDB_AWS::Lambda,AWS::StepFunctions::StateMachine,latency,0.076337225,latency_p90,"['AWS::StepFunctions::StateMachine', 'lambda_step_readDDB_AWS::Lambda']",2_21,The path of the issue is from AWS::StepFunctions::StateMachine to lambda_step_readDDB_AWS::Lambda.,2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.08 was detected. Root Cause Node: AWS::StepFunctions::StateMachine, Target Node: lambda_step_readDDB_AWS::Lambda, Affected Metric: latency_p90. Path: ['AWS::StepFunctions::StateMachine', 'lambda_step_readDDB_AWS::Lambda']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.08, with 'AWS::StepFunctions::StateMachine' identified as the root cause and 'lambda_step_readDDB_AWS::Lambda' as the target. The affected metric was 'latency_p90'. The path involved: ['AWS::StepFunctions::StateMachine', 'lambda_step_readDDB_AWS::Lambda']."
lambdastatusupdater_AWS::Lambda::Function,petInfo_AWS::DynamoDB::Table,latency,0.055445766,latency_p95,"['lambdastatusupdater_AWS::Lambda::Function', 'petInfo_AWS::DynamoDB::Table']",1_1,The path of the issue is from lambdastatusupdater_AWS::Lambda::Function to petInfo_AWS::DynamoDB::Table.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.06 was detected. Root Cause Node: petInfo_AWS::DynamoDB::Table, Target Node: lambdastatusupdater_AWS::Lambda::Function, Affected Metric: latency_p95. Path: ['lambdastatusupdater_AWS::Lambda::Function', 'petInfo_AWS::DynamoDB::Table']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.06, with 'petInfo_AWS::DynamoDB::Table' identified as the root cause and 'lambdastatusupdater_AWS::Lambda::Function' as the target. The affected metric was 'latency_p95'. The path involved: ['lambdastatusupdater_AWS::Lambda::Function', 'petInfo_AWS::DynamoDB::Table']."
PetSearch_client,169.254.170.2_remote,latency,0.089179984,availability_Average,"['PetSearch_client', 'PetSearch_AWS::ECS::Fargate', '169.254.170.2_remote']",2_18,"The path of the issue is from PetSearch_client, through PetSearch_AWS::ECS::Fargate, to 169.254.170.2_remote.",2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.09 was detected. Root Cause Node: 169.254.170.2_remote, Target Node: PetSearch_client, Affected Metric: availability_Average. Path: ['PetSearch_client', 'PetSearch_AWS::ECS::Fargate', '169.254.170.2_remote']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.09, with '169.254.170.2_remote' identified as the root cause and 'PetSearch_client' as the target. The affected metric was 'availability_Average'. The path involved: ['PetSearch_client', 'PetSearch_AWS::ECS::Fargate', '169.254.170.2_remote']."
PetSite,lambda_step_priceLessThan55_AWS::Lambda,latency,0.104768587,availability_Average,"['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function']",0_21,"The path of the issue is from PetSite, through AWS::StepFunctions::StateMachine to lambda_step_priceLessThan55_AWS::Lambda, to lambda_step_priceLessThan55_AWS::Lambda::Function.",2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.10 was detected. Root Cause Node: lambda_step_priceLessThan55_AWS::Lambda, Target Node: PetSite, Affected Metric: availability_Average. Path: ['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.10, with 'lambda_step_priceLessThan55_AWS::Lambda' identified as the root cause and 'PetSite' as the target. The affected metric was 'availability_Average'. The path involved: ['PetSite', 'AWS::StepFunctions::StateMachine', 'lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function']."
PetSearch_AWS::ECS::Fargate,petlistadoptions_AWS::ECS::Fargate,latency,0.101824097,availability_Average,"['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', '169.254.170.2_remote']",0_46,"The path of the issue is from PetSite, through petlistadoptions_AWS::ECS::Fargate to PetSearch_AWS::ECS::Fargate, to 169.254.170.2_remote.",2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.10 was detected. Root Cause Node: petlistadoptions_AWS::ECS::Fargate, Target Node: PetSearch_AWS::ECS::Fargate, Affected Metric: availability_Average. Path: ['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', '169.254.170.2_remote']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.10, with 'petlistadoptions_AWS::ECS::Fargate' identified as the root cause and 'PetSearch_AWS::ECS::Fargate' as the target. The affected metric was 'availability_Average'. The path involved: ['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', '169.254.170.2_remote']."
lambda_step_readDDB_AWS::Lambda::Function,StepFnStateMachine76D362E8-T67Tg48ke8oK_client,latency,0.093556343,latency_p95,"['StepFnStateMachine76D362E8-T67Tg48ke8oK_client', 'AWS::StepFunctions::StateMachine', 'lambda_step_readDDB_AWS::Lambda', 'lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'SSM_AWS::SSM']",2_23,"The path of the issue is from StepFnStateMachine76D362E8-T67Tg48ke8oK_client, through AWS::StepFunctions::StateMachine to lambda_step_readDDB_AWS::Lambda to lambda_step_readDDB_AWS::Lambda::Function to lambda_step_readDDB, to SSM_AWS::SSM.",2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.09 was detected. Root Cause Node: StepFnStateMachine76D362E8-T67Tg48ke8oK_client, Target Node: lambda_step_readDDB_AWS::Lambda::Function, Affected Metric: latency_p95. Path: ['StepFnStateMachine76D362E8-T67Tg48ke8oK_client', 'AWS::StepFunctions::StateMachine', 'lambda_step_readDDB_AWS::Lambda', 'lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'SSM_AWS::SSM']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.09, with 'StepFnStateMachine76D362E8-T67Tg48ke8oK_client' identified as the root cause and 'lambda_step_readDDB_AWS::Lambda::Function' as the target. The affected metric was 'latency_p95'. The path involved: ['StepFnStateMachine76D362E8-T67Tg48ke8oK_client', 'AWS::StepFunctions::StateMachine', 'lambda_step_readDDB_AWS::Lambda', 'lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'SSM_AWS::SSM']."
petlistadoptions_AWS::ECS::Fargate,AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,latency,0.030726956,latency_p99,"['petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']",1_13,"The path of the issue is from petlistadoptions_AWS::ECS::Fargate, through PetSearch_AWS::ECS::Fargate, to AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement.",2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.03 was detected. Root Cause Node: AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement, Target Node: petlistadoptions_AWS::ECS::Fargate, Affected Metric: latency_p99. Path: ['petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.03, with 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement' identified as the root cause and 'petlistadoptions_AWS::ECS::Fargate' as the target. The affected metric was 'latency_p99'. The path involved: ['petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']."
SimpleSystemsManagement_AWS::SimpleSystemsManagement,PetSite,latency,0.068374992,availability_Average,"['PetSite', 'SimpleSystemsManagement_AWS::SimpleSystemsManagement']",2_45,The path of the issue is from PetSite to SimpleSystemsManagement_AWS::SimpleSystemsManagement.,2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.07 was detected. Root Cause Node: PetSite, Target Node: SimpleSystemsManagement_AWS::SimpleSystemsManagement, Affected Metric: availability_Average. Path: ['PetSite', 'SimpleSystemsManagement_AWS::SimpleSystemsManagement']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.07, with 'PetSite' identified as the root cause and 'SimpleSystemsManagement_AWS::SimpleSystemsManagement' as the target. The affected metric was 'availability_Average'. The path involved: ['PetSite', 'SimpleSystemsManagement_AWS::SimpleSystemsManagement']."
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,PetSearch_AWS::ECS::Fargate,latency,0.103660612,latency_p99,"['PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']",2_25,The path of the issue is from PetSearch_AWS::ECS::Fargate to AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement.,2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.10 was detected. Root Cause Node: PetSearch_AWS::ECS::Fargate, Target Node: AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement, Affected Metric: latency_p99. Path: ['PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.10, with 'PetSearch_AWS::ECS::Fargate' identified as the root cause and 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement' as the target. The affected metric was 'latency_p99'. The path involved: ['PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']."
payforadoption_AWS::ECS::Container,amazon.com_remote,latency,0.053205129,availability_Average,"['PetSite', 'payforadoption_AWS::ECS::Container', 'amazon.com_remote']",1_20,"The path of the issue is from PetSite, through payforadoption_AWS::ECS::Container, to amazon.com_remote.",2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.05 was detected. Root Cause Node: amazon.com_remote, Target Node: payforadoption_AWS::ECS::Container, Affected Metric: availability_Average. Path: ['PetSite', 'payforadoption_AWS::ECS::Container', 'amazon.com_remote']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.05, with 'amazon.com_remote' identified as the root cause and 'payforadoption_AWS::ECS::Container' as the target. The affected metric was 'availability_Average'. The path involved: ['PetSite', 'payforadoption_AWS::ECS::Container', 'amazon.com_remote']."
www.amazon.com_remote,payforadoption_AWS::ECS::Container,latency,0.052194039,availability_Average,"['payforadoption_AWS::ECS::Container', 'www.amazon.com_remote']",2_32,The path of the issue is from payforadoption_AWS::ECS::Container to www.amazon.com_remote.,2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.05 was detected. Root Cause Node: payforadoption_AWS::ECS::Container, Target Node: www.amazon.com_remote, Affected Metric: availability_Average. Path: ['payforadoption_AWS::ECS::Container', 'www.amazon.com_remote']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.05, with 'payforadoption_AWS::ECS::Container' identified as the root cause and 'www.amazon.com_remote' as the target. The affected metric was 'availability_Average'. The path involved: ['payforadoption_AWS::ECS::Container', 'www.amazon.com_remote']."
payforadoption_AWS::ECS::Container,execute-api.us-west-2.amazonaws.com_remote,latency,0.10356793,latency_p90,"['payforadoption_AWS::ECS::Container', 'execute-api.us-west-2.amazonaws.com_remote']",1_12,The path of the issue is from payforadoption_AWS::ECS::Container to execute-api.us-west-2.amazonaws.com_remote.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.10 was detected. Root Cause Node: execute-api.us-west-2.amazonaws.com_remote, Target Node: payforadoption_AWS::ECS::Container, Affected Metric: latency_p90. Path: ['payforadoption_AWS::ECS::Container', 'execute-api.us-west-2.amazonaws.com_remote']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.10, with 'execute-api.us-west-2.amazonaws.com_remote' identified as the root cause and 'payforadoption_AWS::ECS::Container' as the target. The affected metric was 'latency_p90'. The path involved: ['payforadoption_AWS::ECS::Container', 'execute-api.us-west-2.amazonaws.com_remote']."
servi-searc.us-west-2.elb.amazonaws.com_remote,PetSite,latency,0.077860288,latency_p90,"['PetSite', 'servi-searc.us-west-2.elb.amazonaws.com_remote']",2_5,The path of the issue is from PetSite to servi-searc.us-west-2.elb.amazonaws.com_remote.,2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.08 was detected. Root Cause Node: PetSite, Target Node: servi-searc.us-west-2.elb.amazonaws.com_remote, Affected Metric: latency_p90. Path: ['PetSite', 'servi-searc.us-west-2.elb.amazonaws.com_remote']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.08, with 'PetSite' identified as the root cause and 'servi-searc.us-west-2.elb.amazonaws.com_remote' as the target. The affected metric was 'latency_p90'. The path involved: ['PetSite', 'servi-searc.us-west-2.elb.amazonaws.com_remote']."
PetSearch_AWS::ECS::Fargate,PetSite,latency,0.126915122,latency_p99,"['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']",0_9,"The path of the issue is from PetSite, through petlistadoptions_AWS::ECS::Fargate to PetSearch_AWS::ECS::Fargate, to AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement.",2023-04-18 22:22,"On 2023-04-18 22:22, a latency issue with severity 0.13 was detected. Root Cause Node: PetSite, Target Node: PetSearch_AWS::ECS::Fargate, Affected Metric: latency_p99. Path: ['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']","On 2023-04-18 22:22, a latency issue was detected. The issue had a severity of 0.13, with 'PetSite' identified as the root cause and 'PetSearch_AWS::ECS::Fargate' as the target. The affected metric was 'latency_p99'. The path involved: ['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate', 'AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement']."
PetSearch_AWS::ECS::Fargate,PetSite,latency,0.048108539,availability_Average,"['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate']",2_29,"The path of the issue is from PetSite, through petlistadoptions_AWS::ECS::Fargate, to PetSearch_AWS::ECS::Fargate.",2023-04-19 5:27,"On 2023-04-19 5:27, a latency issue with severity 0.05 was detected. Root Cause Node: PetSite, Target Node: PetSearch_AWS::ECS::Fargate, Affected Metric: availability_Average. Path: ['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate']","On 2023-04-19 5:27, a latency issue was detected. The issue had a severity of 0.05, with 'PetSite' identified as the root cause and 'PetSearch_AWS::ECS::Fargate' as the target. The affected metric was 'availability_Average'. The path involved: ['PetSite', 'petlistadoptions_AWS::ECS::Fargate', 'PetSearch_AWS::ECS::Fargate']."
DynamoDB_AWS::DynamoDB,lambda_step_readDDB_AWS::Lambda::Function,latency,0.091380285,latency_p90,"['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']",1_15,"The path of the issue is from lambda_step_readDDB_AWS::Lambda::Function, through lambda_step_readDDB, to DynamoDB_AWS::DynamoDB.",2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.09 was detected. Root Cause Node: lambda_step_readDDB_AWS::Lambda::Function, Target Node: DynamoDB_AWS::DynamoDB, Affected Metric: latency_p90. Path: ['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.09, with 'lambda_step_readDDB_AWS::Lambda::Function' identified as the root cause and 'DynamoDB_AWS::DynamoDB' as the target. The affected metric was 'latency_p90'. The path involved: ['lambda_step_readDDB_AWS::Lambda::Function', 'lambda_step_readDDB', 'DynamoDB_AWS::DynamoDB']."
lambda_step_priceLessThan55_AWS::Lambda::Function,lambda_step_priceLessThan55_AWS::Lambda,latency,0.113388633,latency_p99,"['lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function']",1_5,The path of the issue is from lambda_step_priceLessThan55_AWS::Lambda to lambda_step_priceLessThan55_AWS::Lambda::Function.,2023-04-18 21:52,"On 2023-04-18 21:52, a latency issue with severity 0.11 was detected. Root Cause Node: lambda_step_priceLessThan55_AWS::Lambda, Target Node: lambda_step_priceLessThan55_AWS::Lambda::Function, Affected Metric: latency_p99. Path: ['lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function']","On 2023-04-18 21:52, a latency issue was detected. The issue had a severity of 0.11, with 'lambda_step_priceLessThan55_AWS::Lambda' identified as the root cause and 'lambda_step_priceLessThan55_AWS::Lambda::Function' as the target. The affected metric was 'latency_p99'. The path involved: ['lambda_step_priceLessThan55_AWS::Lambda', 'lambda_step_priceLessThan55_AWS::Lambda::Function']."
